category,metric,row_type,period_idx,period_label,excel_value,python_value,delta,delta_pct,excel_source,python_source,confidence,notes
OPEX,Total OPEX,Excel,1,Y01H2,1007.2,1007.2,-0.0,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,1,Y01H2,1007.2,1007.2,-0.0,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,1,Y01H2,1007.2,1007.2,-0.0,-0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,2,Y02H1,1006.6,1012.9,6.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,2,Y02H1,1006.6,1012.9,6.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,2,Y02H1,1006.6,1012.9,6.3,0.0062,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,3,Y02H2,1023.3,1029.6,6.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,3,Y02H2,1023.3,1029.6,6.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,3,Y02H2,1023.3,1029.6,6.4,0.0062,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,4,Y03H1,1067.7,1038.4,-29.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,4,Y03H1,1067.7,1038.4,-29.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,4,Y03H1,1067.7,1038.4,-29.3,-0.0274,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,5,Y03H2,1079.4,1049.8,-29.6,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,5,Y03H2,1079.4,1049.8,-29.6,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,5,Y03H2,1079.4,1049.8,-29.6,-0.0274,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,6,Y04H1,1081.1,1058.7,-22.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,6,Y04H1,1081.1,1058.7,-22.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,6,Y04H1,1081.1,1058.7,-22.4,-0.0207,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,7,Y04H2,1099.0,1076.3,-22.8,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,7,Y04H2,1099.0,1076.3,-22.8,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,7,Y04H2,1099.0,1076.3,-22.8,-0.0207,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,8,Y05H1,1097.8,1082.6,-15.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,8,Y05H1,1097.8,1082.6,-15.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,8,Y05H1,1097.8,1082.6,-15.3,-0.0139,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,9,Y05H2,1116.0,1100.5,-15.5,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,9,Y05H2,1116.0,1100.5,-15.5,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,9,Y05H2,1116.0,1100.5,-15.5,-0.0139,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,10,Y06H1,1179.2,1107.0,-72.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,10,Y06H1,1179.2,1107.0,-72.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,10,Y06H1,1179.2,1107.0,-72.2,-0.0612,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,11,Y06H2,1198.8,1125.4,-73.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,11,Y06H2,1198.8,1125.4,-73.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,11,Y06H2,1198.8,1125.4,-73.4,-0.0612,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,12,Y07H1,1200.0,1135.3,-64.6,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,12,Y07H1,1200.0,1135.3,-64.6,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,12,Y07H1,1200.0,1135.3,-64.6,-0.0539,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,13,Y07H2,1213.1,1147.8,-65.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,13,Y07H2,1213.1,1147.8,-65.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,13,Y07H2,1213.1,1147.8,-65.3,-0.0539,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,14,Y08H1,1214.4,1158.0,-56.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,14,Y08H1,1214.4,1158.0,-56.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,14,Y08H1,1214.4,1158.0,-56.4,-0.0464,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,15,Y08H2,1234.5,1177.2,-57.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,15,Y08H2,1234.5,1177.2,-57.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,15,Y08H2,1234.5,1177.2,-57.3,-0.0464,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,16,Y09H1,1232.5,1184.5,-47.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,16,Y09H1,1232.5,1184.5,-47.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,16,Y09H1,1232.5,1184.5,-47.9,-0.0389,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,17,Y09H2,1252.9,1204.2,-48.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,17,Y09H2,1252.9,1204.2,-48.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,17,Y09H2,1252.9,1204.2,-48.7,-0.0389,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,18,Y10H1,1251.0,1211.8,-39.1,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,18,Y10H1,1251.0,1211.8,-39.1,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,18,Y10H1,1251.0,1211.8,-39.1,-0.0313,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,19,Y10H2,1271.7,1231.9,-39.8,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,19,Y10H2,1271.7,1231.9,-39.8,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,19,Y10H2,1271.7,1231.9,-39.8,-0.0313,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,20,Y11H1,1294.4,1243.3,-51.1,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,20,Y11H1,1294.4,1243.3,-51.1,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,20,Y11H1,1294.4,1243.3,-51.1,-0.0395,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,21,Y11H2,1308.6,1256.9,-51.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,21,Y11H2,1308.6,1256.9,-51.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,21,Y11H2,1308.6,1256.9,-51.7,-0.0395,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,22,Y12H1,1310.0,1268.7,-41.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,22,Y12H1,1310.0,1268.7,-41.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,22,Y12H1,1310.0,1268.7,-41.4,-0.0316,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,23,Y12H2,1331.8,1289.7,-42.1,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,23,Y12H2,1331.8,1289.7,-42.1,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,23,Y12H2,1331.8,1289.7,-42.1,-0.0316,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,24,Y13H1,1329.6,1298.3,-31.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,24,Y13H1,1329.6,1298.3,-31.3,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,24,Y13H1,1329.6,1298.3,-31.3,-0.0236,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,25,Y13H2,1351.7,1319.8,-31.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,25,Y13H2,1351.7,1319.8,-31.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,25,Y13H2,1351.7,1319.8,-31.9,-0.0236,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,26,Y14H1,1349.6,1328.8,-20.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,26,Y14H1,1349.6,1328.8,-20.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,26,Y14H1,1349.6,1328.8,-20.9,-0.0155,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,27,Y14H2,1372.0,1350.8,-21.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,27,Y14H2,1372.0,1350.8,-21.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,27,Y14H2,1372.0,1350.8,-21.2,-0.0155,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,28,Y15H1,1359.9,1363.9,4.0,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,28,Y15H1,1359.9,1363.9,4.0,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,28,Y15H1,1359.9,1363.9,4.0,0.0029,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,29,Y15H2,1374.9,1378.9,4.0,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,29,Y15H2,1374.9,1378.9,4.0,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,29,Y15H2,1374.9,1378.9,4.0,0.0029,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,30,Y16H1,1401.9,1392.4,-9.5,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,30,Y16H1,1401.9,1392.4,-9.5,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,30,Y16H1,1401.9,1392.4,-9.5,-0.0068,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,31,Y16H2,1425.1,1415.5,-9.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,31,Y16H2,1425.1,1415.5,-9.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,31,Y16H2,1425.1,1415.5,-9.7,-0.0068,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,32,Y17H1,1422.8,1425.6,2.8,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,32,Y17H1,1422.8,1425.6,2.8,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,32,Y17H1,1422.8,1425.6,2.8,0.0020,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,33,Y17H2,1446.4,1449.3,2.8,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,33,Y17H2,1446.4,1449.3,2.8,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,33,Y17H2,1446.4,1449.3,2.8,0.0020,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,34,Y18H1,1444.2,1459.8,15.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,34,Y18H1,1444.2,1459.8,15.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,34,Y18H1,1444.2,1459.8,15.7,0.0108,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,35,Y18H2,1468.1,1484.0,15.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,35,Y18H2,1468.1,1484.0,15.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,35,Y18H2,1468.1,1484.0,15.9,0.0108,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,36,Y19H1,1470.0,1499.2,29.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,36,Y19H1,1470.0,1499.2,29.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,36,Y19H1,1470.0,1499.2,29.2,0.0199,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,37,Y19H2,1486.2,1515.7,29.5,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,37,Y19H2,1486.2,1515.7,29.5,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,37,Y19H2,1486.2,1515.7,29.5,0.0199,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,38,Y20H1,1488.2,1531.4,43.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,38,Y20H1,1488.2,1531.4,43.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,38,Y20H1,1488.2,1531.4,43.2,0.0290,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,39,Y20H2,1512.8,1556.8,43.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,39,Y20H2,1512.8,1556.8,43.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,39,Y20H2,1512.8,1556.8,43.9,0.0290,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,40,Y21H1,1552.9,1568.8,15.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,40,Y21H1,1552.9,1568.8,15.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,40,Y21H1,1552.9,1568.8,15.9,0.0102,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,41,Y21H2,1578.6,1594.8,16.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,41,Y21H2,1578.6,1594.8,16.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,41,Y21H2,1578.6,1594.8,16.2,0.0102,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,42,Y22H1,1576.0,1607.4,31.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,42,Y22H1,1576.0,1607.4,31.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,42,Y22H1,1576.0,1607.4,31.4,0.0199,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,43,Y22H2,1602.1,1634.0,31.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,43,Y22H2,1602.1,1634.0,31.9,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,43,Y22H2,1602.1,1634.0,31.9,0.0199,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,44,Y23H1,1604.0,1651.7,47.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,44,Y23H1,1604.0,1651.7,47.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,44,Y23H1,1604.0,1651.7,47.7,0.0297,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,45,Y23H2,1621.6,1669.9,48.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,45,Y23H2,1621.6,1669.9,48.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,45,Y23H2,1621.6,1669.9,48.2,0.0297,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,46,Y24H1,1623.6,1688.2,64.6,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,46,Y24H1,1623.6,1688.2,64.6,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,46,Y24H1,1623.6,1688.2,64.6,0.0398,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,47,Y24H2,1650.5,1716.1,65.6,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,47,Y24H2,1650.5,1716.1,65.6,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,47,Y24H2,1650.5,1716.1,65.6,0.0398,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,48,Y25H1,1648.1,1730.5,82.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,48,Y25H1,1648.1,1730.5,82.4,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,48,Y25H1,1648.1,1730.5,82.4,0.0500,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,49,Y25H2,1675.4,1759.2,83.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,49,Y25H2,1675.4,1759.2,83.7,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,49,Y25H2,1675.4,1759.2,83.7,0.0500,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,50,Y26H1,1711.0,1774.2,63.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,50,Y26H1,1711.0,1774.2,63.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,50,Y26H1,1711.0,1774.2,63.2,0.0369,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,51,Y26H2,1739.3,1803.6,64.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,51,Y26H2,1739.3,1803.6,64.2,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,51,Y26H2,1739.3,1803.6,64.2,0.0369,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Excel,52,Y27H1,1741.3,1824.4,83.0,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Python,52,Y27H1,1741.3,1824.4,83.0,0.0000,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
OPEX,Total OPEX,Delta,52,Y27H1,1741.3,1824.4,83.0,0.0477,CF!operating_expenses_after_bank_tax_keur,result.periods[i].opex_keur,exact,
