project,group_code,item_code,item_name,year_index,basis,primary_driver,base_amount_keur,inflation_rate,inflation_factor,active,explicit_schedule_value_keur,manual_override_keur,contingency_rate,contingency_base_keur,base_component_keur,inflation_component_keur,volume_component_keur,step_change_component_keur,active_flag_component_keur,contingency_component_keur,manual_override_component_keur,resulting_amount_keur,total_movement_vs_base_keur,reconciliation_delta_keur,notes
TUHO,B.01,B.01.5,Meteorological and weather forecast service,20,fixed_annual_keur,INFLATION,18.0,0.02,1.4568111725277988,True,,,,,18.0,8.222601105500377,0.0,0.0,0.0,0.0,0.0,26.222601105500377,8.222601105500377,0.0,
TUHO,B.01,B.01.6,Bazefield,20,fixed_annual_keur,INFLATION,22.0,0.02,1.4568111725277988,True,,,,,22.0,10.049845795611574,0.0,0.0,0.0,0.0,0.0,32.049845795611574,10.049845795611574,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,21,fixed_annual_keur,INFLATION,138.0,0.02,1.485947395978355,True,,,,,138.0,67.06074064501297,0.0,0.0,0.0,0.0,0.0,205.06074064501297,67.06074064501297,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,21,fixed_annual_keur,INFLATION,67.0,0.02,1.485947395978355,True,,,,,67.0,32.558475530549785,0.0,0.0,0.0,0.0,0.0,99.55847553054979,32.558475530549785,0.0,
TUHO,B.01,B.01.3,Performance monitoring,21,fixed_annual_keur,INFLATION,35.0,0.02,1.485947395978355,True,,,,,35.0,17.00815885924242,0.0,0.0,0.0,0.0,0.0,52.00815885924242,17.00815885924242,0.0,
TUHO,B.01,B.01.4,Technical Inspections,21,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.485947395978355,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,21,fixed_annual_keur,INFLATION,18.0,0.02,1.485947395978355,True,,,,,18.0,8.747053127610389,0.0,0.0,0.0,0.0,0.0,26.74705312761039,8.747053127610389,0.0,
TUHO,B.01,B.01.6,Bazefield,21,fixed_annual_keur,INFLATION,22.0,0.02,1.485947395978355,True,,,,,22.0,10.690842711523807,0.0,0.0,0.0,0.0,0.0,32.69084271152381,10.690842711523807,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,22,fixed_annual_keur,INFLATION,138.0,0.02,1.5156663438979219,True,,,,,138.0,71.16195545791322,0.0,0.0,0.0,0.0,0.0,209.16195545791322,71.16195545791322,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,22,fixed_annual_keur,INFLATION,67.0,0.02,1.5156663438979219,True,,,,,67.0,34.54964504116077,0.0,0.0,0.0,0.0,0.0,101.54964504116077,34.54964504116077,0.0,
TUHO,B.01,B.01.3,Performance monitoring,22,fixed_annual_keur,INFLATION,35.0,0.02,1.5156663438979219,True,,,,,35.0,18.048322036427265,0.0,0.0,0.0,0.0,0.0,53.048322036427265,18.048322036427265,0.0,
TUHO,B.01,B.01.4,Technical Inspections,22,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.5156663438979219,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,22,fixed_annual_keur,INFLATION,18.0,0.02,1.5156663438979219,True,,,,,18.0,9.281994190162592,0.0,0.0,0.0,0.0,0.0,27.281994190162592,9.281994190162592,0.0,
TUHO,B.01,B.01.6,Bazefield,22,fixed_annual_keur,INFLATION,22.0,0.02,1.5156663438979219,True,,,,,22.0,11.344659565754284,0.0,0.0,0.0,0.0,0.0,33.344659565754284,11.344659565754284,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,23,fixed_annual_keur,INFLATION,138.0,0.02,1.5459796707758804,True,,,,,138.0,75.3451945670715,0.0,0.0,0.0,0.0,0.0,213.3451945670715,75.3451945670715,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,23,fixed_annual_keur,INFLATION,67.0,0.02,1.5459796707758804,True,,,,,67.0,36.58063794198398,0.0,0.0,0.0,0.0,0.0,103.58063794198398,36.58063794198398,0.0,
TUHO,B.01,B.01.3,Performance monitoring,23,fixed_annual_keur,INFLATION,35.0,0.02,1.5459796707758804,True,,,,,35.0,19.109288477155815,0.0,0.0,0.0,0.0,0.0,54.109288477155815,19.109288477155815,0.0,
TUHO,B.01,B.01.4,Technical Inspections,23,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.5459796707758804,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,23,fixed_annual_keur,INFLATION,18.0,0.02,1.5459796707758804,True,,,,,18.0,9.827634073965847,0.0,0.0,0.0,0.0,0.0,27.827634073965847,9.827634073965847,0.0,
TUHO,B.01,B.01.6,Bazefield,23,fixed_annual_keur,INFLATION,22.0,0.02,1.5459796707758804,True,,,,,22.0,12.011552757069367,0.0,0.0,0.0,0.0,0.0,34.01155275706937,12.011552757069367,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,24,fixed_annual_keur,INFLATION,138.0,0.02,1.5768992641913981,True,,,,,138.0,79.61209845841293,0.0,0.0,0.0,0.0,0.0,217.61209845841293,79.61209845841293,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,24,fixed_annual_keur,INFLATION,67.0,0.02,1.5768992641913981,True,,,,,67.0,38.65225070082367,0.0,0.0,0.0,0.0,0.0,105.65225070082367,38.65225070082367,0.0,
TUHO,B.01,B.01.3,Performance monitoring,24,fixed_annual_keur,INFLATION,35.0,0.02,1.5768992641913981,True,,,,,35.0,20.191474246698938,0.0,0.0,0.0,0.0,0.0,55.19147424669894,20.191474246698938,0.0,
TUHO,B.01,B.01.4,Technical Inspections,24,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.5768992641913981,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,24,fixed_annual_keur,INFLATION,18.0,0.02,1.5768992641913981,True,,,,,18.0,10.384186755445167,0.0,0.0,0.0,0.0,0.0,28.384186755445167,10.384186755445167,0.0,
TUHO,B.01,B.01.6,Bazefield,24,fixed_annual_keur,INFLATION,22.0,0.02,1.5768992641913981,True,,,,,22.0,12.691783812210758,0.0,0.0,0.0,0.0,0.0,34.69178381221076,12.691783812210758,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,25,fixed_annual_keur,INFLATION,138.0,0.02,1.6084372494752261,True,,,,,138.0,83.96434042758122,0.0,0.0,0.0,0.0,0.0,221.96434042758122,83.96434042758122,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,25,fixed_annual_keur,INFLATION,67.0,0.02,1.6084372494752261,True,,,,,67.0,40.76529571484015,0.0,0.0,0.0,0.0,0.0,107.76529571484015,40.76529571484015,0.0,
TUHO,B.01,B.01.3,Performance monitoring,25,fixed_annual_keur,INFLATION,35.0,0.02,1.6084372494752261,True,,,,,35.0,21.295303731632913,0.0,0.0,0.0,0.0,0.0,56.29530373163291,21.295303731632913,0.0,
TUHO,B.01,B.01.4,Technical Inspections,25,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.6084372494752261,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,25,fixed_annual_keur,INFLATION,18.0,0.02,1.6084372494752261,True,,,,,18.0,10.951870490554072,0.0,0.0,0.0,0.0,0.0,28.95187049055407,10.951870490554072,0.0,
TUHO,B.01,B.01.6,Bazefield,25,fixed_annual_keur,INFLATION,22.0,0.02,1.6084372494752261,True,,,,,22.0,13.385619488454978,0.0,0.0,0.0,0.0,0.0,35.38561948845498,13.385619488454978,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,26,fixed_annual_keur,INFLATION,138.0,0.02,1.6406059944647307,True,,,,,138.0,88.40362723613282,0.0,0.0,0.0,0.0,0.0,226.40362723613282,88.40362723613282,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,26,fixed_annual_keur,INFLATION,67.0,0.02,1.6406059944647307,True,,,,,67.0,42.920601629136954,0.0,0.0,0.0,0.0,0.0,109.92060162913695,42.920601629136954,0.0,
TUHO,B.01,B.01.3,Performance monitoring,26,fixed_annual_keur,INFLATION,35.0,0.02,1.6406059944647307,True,,,,,35.0,22.421209806265573,0.0,0.0,0.0,0.0,0.0,57.42120980626557,22.421209806265573,0.0,
TUHO,B.01,B.01.4,Technical Inspections,26,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.6406059944647307,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,26,fixed_annual_keur,INFLATION,18.0,0.02,1.6406059944647307,True,,,,,18.0,11.53090790036515,0.0,0.0,0.0,0.0,0.0,29.53090790036515,11.53090790036515,0.0,
TUHO,B.01,B.01.6,Bazefield,26,fixed_annual_keur,INFLATION,22.0,0.02,1.6406059944647307,True,,,,,22.0,14.093331878224078,0.0,0.0,0.0,0.0,0.0,36.09333187822408,14.093331878224078,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,27,fixed_annual_keur,INFLATION,138.0,0.02,1.6734181143540252,True,,,,,138.0,92.93169978085547,0.0,0.0,0.0,0.0,0.0,230.93169978085547,92.93169978085547,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,27,fixed_annual_keur,INFLATION,67.0,0.02,1.6734181143540252,True,,,,,67.0,45.11901366171969,0.0,0.0,0.0,0.0,0.0,112.11901366171969,45.11901366171969,0.0,
TUHO,B.01,B.01.3,Performance monitoring,27,fixed_annual_keur,INFLATION,35.0,0.02,1.6734181143540252,True,,,,,35.0,23.569634002390885,0.0,0.0,0.0,0.0,0.0,58.569634002390885,23.569634002390885,0.0,
TUHO,B.01,B.01.4,Technical Inspections,27,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.6734181143540252,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,27,fixed_annual_keur,INFLATION,18.0,0.02,1.6734181143540252,True,,,,,18.0,12.121526058372453,0.0,0.0,0.0,0.0,0.0,30.121526058372453,12.121526058372453,0.0,
TUHO,B.01,B.01.6,Bazefield,27,fixed_annual_keur,INFLATION,22.0,0.02,1.6734181143540252,True,,,,,22.0,14.815198515788552,0.0,0.0,0.0,0.0,0.0,36.81519851578855,14.815198515788552,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,28,fixed_annual_keur,INFLATION,138.0,0.02,1.7068864766411058,True,,,,,138.0,97.5503337764726,0.0,0.0,0.0,0.0,0.0,235.5503337764726,97.5503337764726,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,28,fixed_annual_keur,INFLATION,67.0,0.02,1.7068864766411058,True,,,,,67.0,47.361393934954094,0.0,0.0,0.0,0.0,0.0,114.3613939349541,47.361393934954094,0.0,
TUHO,B.01,B.01.3,Performance monitoring,28,fixed_annual_keur,INFLATION,35.0,0.02,1.7068864766411058,True,,,,,35.0,24.7410266824387,0.0,0.0,0.0,0.0,0.0,59.7410266824387,24.7410266824387,0.0,
TUHO,B.01,B.01.4,Technical Inspections,28,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.7068864766411058,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,28,fixed_annual_keur,INFLATION,18.0,0.02,1.7068864766411058,True,,,,,18.0,12.723956579539905,0.0,0.0,0.0,0.0,0.0,30.723956579539905,12.723956579539905,0.0,
TUHO,B.01,B.01.6,Bazefield,28,fixed_annual_keur,INFLATION,22.0,0.02,1.7068864766411058,True,,,,,22.0,15.551502486104326,0.0,0.0,0.0,0.0,0.0,37.551502486104326,15.551502486104326,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,29,fixed_annual_keur,INFLATION,138.0,0.02,1.741024206173928,True,,,,,138.0,102.26134045200206,0.0,0.0,0.0,0.0,0.0,240.26134045200206,102.26134045200206,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,29,fixed_annual_keur,INFLATION,67.0,0.02,1.741024206173928,True,,,,,67.0,49.64862181365318,0.0,0.0,0.0,0.0,0.0,116.64862181365318,49.64862181365318,0.0,
TUHO,B.01,B.01.3,Performance monitoring,29,fixed_annual_keur,INFLATION,35.0,0.02,1.741024206173928,True,,,,,35.0,25.93584721608748,0.0,0.0,0.0,0.0,0.0,60.93584721608748,25.93584721608748,0.0,
TUHO,B.01,B.01.4,Technical Inspections,29,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.741024206173928,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,29,fixed_annual_keur,INFLATION,18.0,0.02,1.741024206173928,True,,,,,18.0,13.338435711130707,0.0,0.0,0.0,0.0,0.0,31.338435711130707,13.338435711130707,0.0,
TUHO,B.01,B.01.6,Bazefield,29,fixed_annual_keur,INFLATION,22.0,0.02,1.741024206173928,True,,,,,22.0,16.302532535826415,0.0,0.0,0.0,0.0,0.0,38.302532535826415,16.302532535826415,0.0,
TUHO,B.01,B.01.1,Asset Management Contract,30,fixed_annual_keur,INFLATION,138.0,0.02,1.7758446902974065,True,,,,,138.0,107.06656726104211,0.0,0.0,0.0,0.0,0.0,245.0665672610421,107.06656726104211,0.0,
TUHO,B.01,B.01.2,Operation Management Contract,30,fixed_annual_keur,INFLATION,67.0,0.02,1.7758446902974065,True,,,,,67.0,51.98159424992623,0.0,0.0,0.0,0.0,0.0,118.98159424992623,51.98159424992623,0.0,
TUHO,B.01,B.01.3,Performance monitoring,30,fixed_annual_keur,INFLATION,35.0,0.02,1.7758446902974065,True,,,,,35.0,27.15456416040923,0.0,0.0,0.0,0.0,0.0,62.15456416040923,27.15456416040923,0.0,
TUHO,B.01,B.01.4,Technical Inspections,30,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.7758446902974065,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.01,B.01.5,Meteorological and weather forecast service,30,fixed_annual_keur,INFLATION,18.0,0.02,1.7758446902974065,True,,,,,18.0,13.965204425353317,0.0,0.0,0.0,0.0,0.0,31.965204425353317,13.965204425353317,0.0,
TUHO,B.01,B.01.6,Bazefield,30,fixed_annual_keur,INFLATION,22.0,0.02,1.7758446902974065,True,,,,,22.0,17.068583186542945,0.0,0.0,0.0,0.0,0.0,39.068583186542945,17.068583186542945,0.0,
TUHO,B.02,B.02.1,O&M Preventive and Corrective,1,explicit_schedule,EXPLICIT_SCHEDULE,385.6,0.0,1.0,True,385.6,,,,385.6,0.0,0.0,0.0,0.0,0.0,0.0,385.6,0.0,0.0,
TUHO,B.02,B.02.2,Minor Maintenance,1,fixed_annual_keur,INFLATION,27.0,0.02,1.0,True,,,,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,
TUHO,B.02,B.02.3,HV Substation and O&M Building,1,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.4,Regulatory Inspections,1,fixed_annual_keur,INFLATION,6.0,0.02,1.0,True,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
TUHO,B.02,B.02.5,HSE Prevention Plan,1,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.6,Met Station Maintenance,1,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.7,Blade Maintenance,1,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.8,Vehicle or Special Equipment Maintenance,1,fixed_annual_keur,INFLATION,8.0,0.02,1.0,True,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
TUHO,B.02,B.02.9,Others,1,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.10,Met Station 2,1,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.1,O&M Preventive and Corrective,2,explicit_schedule,EXPLICIT_SCHEDULE,385.6,0.0,1.0,True,385.6,,,,385.6,0.0,0.0,0.0,0.0,0.0,0.0,385.6,0.0,0.0,
TUHO,B.02,B.02.2,Minor Maintenance,2,fixed_annual_keur,INFLATION,27.0,0.02,1.02,True,,,,,27.0,0.5399999999999991,0.0,0.0,0.0,0.0,0.0,27.54,0.5399999999999991,0.0,
TUHO,B.02,B.02.3,HV Substation and O&M Building,2,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.02,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.4,Regulatory Inspections,2,fixed_annual_keur,INFLATION,6.0,0.02,1.02,True,,,,,6.0,0.1200000000000001,0.0,0.0,0.0,0.0,0.0,6.12,0.1200000000000001,0.0,
TUHO,B.02,B.02.5,HSE Prevention Plan,2,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.02,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.6,Met Station Maintenance,2,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.02,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.7,Blade Maintenance,2,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.02,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.8,Vehicle or Special Equipment Maintenance,2,fixed_annual_keur,INFLATION,8.0,0.02,1.02,True,,,,,8.0,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,8.16,0.16000000000000014,0.0,
TUHO,B.02,B.02.9,Others,2,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.02,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.10,Met Station 2,2,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.02,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.1,O&M Preventive and Corrective,3,explicit_schedule,EXPLICIT_SCHEDULE,385.6,0.0,1.0,True,465.6,,,,385.6,0.0,0.0,80.0,0.0,0.0,0.0,465.6,80.0,0.0,step change: 385.6 -> 465.6
TUHO,B.02,B.02.2,Minor Maintenance,3,fixed_annual_keur,INFLATION,27.0,0.02,1.0404,True,,,,,27.0,1.0908000000000015,0.0,0.0,0.0,0.0,0.0,28.0908,1.0908000000000015,0.0,
TUHO,B.02,B.02.3,HV Substation and O&M Building,3,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0404,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.4,Regulatory Inspections,3,fixed_annual_keur,INFLATION,6.0,0.02,1.0404,True,,,,,6.0,0.24239999999999995,0.0,0.0,0.0,0.0,0.0,6.2424,0.24239999999999995,0.0,
TUHO,B.02,B.02.5,HSE Prevention Plan,3,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0404,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.6,Met Station Maintenance,3,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0404,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.7,Blade Maintenance,3,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0404,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.8,Vehicle or Special Equipment Maintenance,3,fixed_annual_keur,INFLATION,8.0,0.02,1.0404,True,,,,,8.0,0.32319999999999993,0.0,0.0,0.0,0.0,0.0,8.3232,0.32319999999999993,0.0,
TUHO,B.02,B.02.9,Others,3,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0404,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.10,Met Station 2,3,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0404,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.1,O&M Preventive and Corrective,4,explicit_schedule,EXPLICIT_SCHEDULE,385.6,0.0,1.0,True,465.6,,,,385.6,0.0,0.0,80.0,0.0,0.0,0.0,465.6,80.0,0.0,
TUHO,B.02,B.02.2,Minor Maintenance,4,fixed_annual_keur,INFLATION,27.0,0.02,1.0612080000000002,True,,,,,27.0,1.6526160000000054,0.0,0.0,0.0,0.0,0.0,28.652616000000005,1.6526160000000054,0.0,
TUHO,B.02,B.02.3,HV Substation and O&M Building,4,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0612080000000002,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.4,Regulatory Inspections,4,fixed_annual_keur,INFLATION,6.0,0.02,1.0612080000000002,True,,,,,6.0,0.3672480000000009,0.0,0.0,0.0,0.0,0.0,6.367248000000001,0.3672480000000009,0.0,
TUHO,B.02,B.02.5,HSE Prevention Plan,4,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0612080000000002,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.6,Met Station Maintenance,4,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0612080000000002,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.7,Blade Maintenance,4,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0612080000000002,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.8,Vehicle or Special Equipment Maintenance,4,fixed_annual_keur,INFLATION,8.0,0.02,1.0612080000000002,True,,,,,8.0,0.4896640000000012,0.0,0.0,0.0,0.0,0.0,8.489664000000001,0.4896640000000012,0.0,
TUHO,B.02,B.02.9,Others,4,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0612080000000002,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.10,Met Station 2,4,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0612080000000002,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.1,O&M Preventive and Corrective,5,explicit_schedule,EXPLICIT_SCHEDULE,385.6,0.0,1.0,True,465.6,,,,385.6,0.0,0.0,80.0,0.0,0.0,0.0,465.6,80.0,0.0,
TUHO,B.02,B.02.2,Minor Maintenance,5,fixed_annual_keur,INFLATION,27.0,0.02,1.08243216,True,,,,,27.0,2.2256683200000005,0.0,0.0,0.0,0.0,0.0,29.22566832,2.2256683200000005,0.0,
TUHO,B.02,B.02.3,HV Substation and O&M Building,5,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.08243216,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.4,Regulatory Inspections,5,fixed_annual_keur,INFLATION,6.0,0.02,1.08243216,True,,,,,6.0,0.4945929600000003,0.0,0.0,0.0,0.0,0.0,6.49459296,0.4945929600000003,0.0,
TUHO,B.02,B.02.5,HSE Prevention Plan,5,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.08243216,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.6,Met Station Maintenance,5,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.08243216,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.7,Blade Maintenance,5,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.08243216,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.8,Vehicle or Special Equipment Maintenance,5,fixed_annual_keur,INFLATION,8.0,0.02,1.08243216,True,,,,,8.0,0.6594572799999998,0.0,0.0,0.0,0.0,0.0,8.65945728,0.6594572799999998,0.0,
TUHO,B.02,B.02.9,Others,5,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.08243216,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.10,Met Station 2,5,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.08243216,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.1,O&M Preventive and Corrective,6,explicit_schedule,EXPLICIT_SCHEDULE,385.6,0.0,1.0,True,588.0,,,,385.6,0.0,0.0,202.39999999999998,0.0,0.0,0.0,588.0,202.39999999999998,0.0,step change: 465.6 -> 588.0
TUHO,B.02,B.02.2,Minor Maintenance,6,fixed_annual_keur,INFLATION,27.0,0.02,1.1040808032,True,,,,,27.0,2.8101816864,0.0,0.0,0.0,0.0,0.0,29.8101816864,2.8101816864,0.0,
TUHO,B.02,B.02.3,HV Substation and O&M Building,6,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.1040808032,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.4,Regulatory Inspections,6,fixed_annual_keur,INFLATION,6.0,0.02,1.1040808032,True,,,,,6.0,0.6244848192000001,0.0,0.0,0.0,0.0,0.0,6.6244848192,0.6244848192000001,0.0,
TUHO,B.02,B.02.5,HSE Prevention Plan,6,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.1040808032,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.6,Met Station Maintenance,6,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.1040808032,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.7,Blade Maintenance,6,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.1040808032,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.02,B.02.8,Vehicle or Special Equipment Maintenance,6,fixed_annual_keur,INFLATION,8.0,0.02,1.1040808032,True,,,,,8.0,0.8326464256000001,0.0,0.0,0.0,0.0,0.0,8.8326464256,0.8326464256000001,0.0,
TUHO,B.02,B.02.9,Others,6,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.1040808032,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
